Year,Category,Name,Month,Time,Status,Latitude,Longitude,Maximum Wind
1992,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1992,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1993,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1993,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1993,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1994,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1994,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1995,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1995,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1995,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1995,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1995,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1996,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1996,2,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1996,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1996,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1997,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1997,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1998,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1998,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1998,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1998,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1999,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1999,4,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1999,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2000,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2000,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2000,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2000,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,TS,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2001,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2001,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2001,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2001,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2002,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2002,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2002,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,TS,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2005,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2005,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2005,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2006,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2006,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,TS,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2007,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2007,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2008,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2008,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,TS,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2010,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2010,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2010,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2010,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2010,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2011,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2011,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2011,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2011,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2012,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2012,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2012,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2013,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,TS,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2014,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2014,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2015,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
